CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
375.0,93.8,0.0,126.6,4.5,946.8,852.1,3.0,37.36
250.0,0.0,95.7,187.4,9.1,861.2,750.4900905035037,28.0,32.72
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,50.149185516817695,59.76
425.0,106.30000000000001,0.0,151.4,18.6,936.0,803.7,56.0,55.64
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,41.64
382.0,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,42.35
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,35.36
525.0,0.0,0.0,181.0,1.8763130679009197,1125.0,750.0,14.0,41.05
230.0,316.1,0.0,185.7,0.0,1006.4,709.5,56.0,28.63
330.5,169.6,0.0,167.5,8.1,936.0,611.8,56.0,63.4
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,21.26
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.76
304.0,0.0,78.0,195.0,9.0,895.0,712.0,3.0,9.13
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,26.85
154.0,174.0,185.0,185.0,7.0,845.0,612.0,28.0,29.55
237.5,237.5,0.0,185.7,0.0,982.7808388017559,674.3,28.0,45.3
154.8,144.7,127.9,181.9,7.0,879.7,683.3,28.0,17.54
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,15.69
277.0,0.0,0.0,191.0,4.0,968.0,856.0,28.0,56.63
288.0,192.0,0.0,192.0,0.0,929.8,716.1,90.0,41.1
213.8,0.0,24.5,181.7,7.0608523889389225,1066.0,785.6,25.596450452067064,17.54
178.0,129.9,118.6,175.5,3.6,1007.3,746.6,100.0,79.99
313.0,145.0,0.0,194.0,8.0,867.0,824.0,28.0,33.4
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,43.73
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,8.54
322.0,0.0,0.0,185.0,0.0,1118.0,784.0,7.0,35.23
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,44.39
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,54.77
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14.0,25.37
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,28.63
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,24.28
140.0,210.0,0.0,186.0,0.0,974.0,774.0,28.0,38.07
475.0,0.0,0.0,183.0,9.5,1044.0,662.0,28.0,67.8
385.0,0.0,0.0,192.0,0.0,966.0,763.0,3.0,7.4
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,360.0,46.93
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,6.28
425.0,0.0,0.0,153.5,16.5,852.1,887.1,3.0,24.92
425.0,106.3,0.0,153.5,16.5,880.9565803577633,887.1,7.0,42.13
254.0,0.0,0.0,195.23486216955078,0.0,968.0,863.0,180.0,28.63
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,44.28
295.8,81.609663561265,0.0,192.0,0.0,955.1,749.1,28.0,46.93
213.8,98.1,24.5,181.7,6.7,1066.0,792.7,91.0,44.52
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,47.82
382.0,0.0,0.0,186.0,0.0,888.0,789.0,7.0,49.25
139.7,209.4,0.0,192.0,0.0,947.0,847.0,7.0,28.02
312.7,160.5,0.0,177.6,9.6,916.6,759.5,28.0,25.97
382.5,0.0,0.0,185.7,0.0,1047.8,739.1149173502931,28.0,34.57
475.0,0.0,0.0,181.0,12.0,1065.0,765.0,28.0,27.22
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,21.54
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,6.47
238.0,0.0,0.0,186.0,0.0,1118.905932677043,789.0,28.0,39.0
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,67.11
236.9,97.52611129569839,71.5,246.9,6.0,852.9,727.7665073024796,28.0,66.9
144.0,136.0,106.0,178.0,7.0,941.0,778.2178535518086,28.0,40.86
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,39.45
154.8,183.4,0.0,193.3,9.1,1047.8,696.7,28.0,31.64
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,50.94
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56.0,49.8
382.0,0.0,0.0,197.0,0.0,1111.0,784.0,90.0,39.0
475.0,116.0,0.0,228.0,0.0,932.0,674.3,7.0,46.39
190.3,0.0,125.2,166.6,9.9,1084.7135600413615,798.9,100.0,48.59
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,48.72
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,7.0,7.4
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,39.59
213.5,0.0,174.2,154.6,11.2,1052.3,775.5,56.0,52.04
393.0,0.0,0.0,192.0,0.0,940.6,785.6,89.73800891484179,69.66
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,30.85
141.9,166.6,0.0,173.5,0.0,1009.4770946779086,785.3,7.0,15.61
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,9.01
158.8,250.2,0.0,183.3,12.3,1043.6,659.9,7.0,26.15
350.0,0.0,0.0,203.0,0.0,974.0,775.0,120.0,29.41
182.0,45.2,122.0,170.1,9.0,1019.0,657.9,28.0,31.97
194.7,0.0,100.5,203.5,9.5,959.2,800.9,14.0,65.2
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,81.75
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,51.33
139.6,209.4,0.0,192.0,0.0,972.6,749.1,90.0,39.29
213.7,0.0,174.7,154.8,11.7,1052.3,803.7,28.0,37.81
304.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,40.2
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28.0,39.78
286.3,117.1650129467562,0.0,144.7,11.2,1004.6,803.7,28.0,50.51
439.0,177.0,0.0,186.0,11.6,884.9,707.9,28.0,29.79
491.0,26.0,79.0,155.0,14.3,967.0,844.0,3.0,29.75
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,74.19
388.6,97.8,0.0,168.1,12.1,852.1,925.7,56.0,34.57
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,90.0,37.8
194.7,0.0,100.5,170.2,7.5,1006.4,905.9,28.0,19.42
165.0,128.5,132.1,175.1,8.1,1005.8,746.6000000000001,3.0,15.62
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,28.0,31.88
500.0,0.0,0.0,200.0,0.0,1000.0,613.0,3.0,32.07
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28.0,17.37
200.0,0.0,22.385641797327846,200.0,0.0,1125.0,613.0,28.0,31.25
313.0,145.0,113.0,178.0,8.3,833.0,747.9916586022458,28.0,6.81
250.0,166.4,0.0,203.5,0.0,977.6,694.1,28.0,24.54
236.0,157.0,0.0,192.0,0.0,1104.0,784.0,28.0,39.7
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100.0,37.91
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,23.7
182.0,45.2,122.0,170.20000000000002,8.2,1059.4,780.7,28.0,29.59
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,23.69
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,30.12
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,7.84
158.8,238.2,0.0,185.7,0.0,975.5299758429142,734.3,28.0,45.37
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,56.1
135.0,0.0,120.0,180.0,7.0,961.0,785.0,28.0,33.27
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14.0,34.77
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,52.42
331.0,0.0,0.0,192.0,0.0,1025.0,722.5473521696592,28.0,36.3
298.0,0.0,116.0,184.0,9.0,879.0,815.0,28.0,24.54
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,132.8779431068658,35.57
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,37.92
202.0,11.0,111.94165568477072,206.0,1.7,942.0,801.0,28.0,22.53
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28.0,45.71
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,32.05
297.2,0.0,117.5,174.8,9.6,1023.3,753.5,14.0,25.12
385.23753942122016,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,54.9
261.0,111.0,86.0,195.0,5.2,832.6,790.4,28.0,51.04
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,67.7
149.0,0.0,128.0,182.0,7.0,953.0,780.0,28.0,25.37
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,11.96
331.0,0.0,0.0,192.0,0.0,978.0,825.5,3.0,16.88
362.6,189.0,0.0,164.9,11.6,944.7,755.7999999999998,73.8259426664727,56.34
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,65.7
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,42.7
310.0,0.0,0.0,192.0,0.0,970.0,837.8222952146265,28.0,30.44
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0,24.44
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100.0,47.97
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56.0,39.61
275.1,0.0,121.6,170.2,8.7,1026.6,753.5,3.0,4.78
350.0,0.0,0.0,203.0,0.0,974.0,775.0,17.683742392069888,24.85
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,31.12
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.99
349.0,0.0,0.0,192.00000000000006,0.0,1056.0,809.0,7.0,17.22
382.5,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,7.72
397.0,20.0,94.0,157.0,11.6,938.0,845.0,28.0,67.8
385.0,0.0,0.0,186.0,0.0,966.0,763.0,180.0,52.83
304.0,76.0,0.0,227.99999999999994,0.0,932.0,670.0,180.0,33.95
141.3,212.0,0.0,203.21138478936658,0.0,971.8,748.5,90.0,52.82
349.0,0.0,0.0,192.0,0.0,1047.0,806.2,62.874868380597725,33.95
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,11.73217784233268,23.25
359.4,359.4,0.0,151.4,18.6,936.2,803.7,7.0,18.2
297.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,44.39
313.3,262.2,0.0,177.77938123040002,8.6,1046.9,611.8,28.0,48.4
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0,23.08
297.2,21.296623562389758,117.5,154.6,7.417365313373529,1022.8,753.5,100.0,43.57
296.0,0.0,106.7,221.4,10.5,819.2,779.3627001249316,28.0,37.36
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,12.55
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,42.33
251.4,0.0,0.0,188.5,6.4,878.4,757.7,28.0,23.52
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,35.23
397.0,0.0,0.0,192.0,0.0,1040.6,734.3,3.0,12.45
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,19.42
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,37.92
168.0,42.1,118.3,195.5,5.8,1028.4,757.6,28.0,47.82
290.4,0.0,96.2,168.1,9.4,961.2,865.0,100.0,55.83
289.0,39.407768583018324,0.0,192.0,0.0,913.2,895.3,28.0,29.73
251.4,0.0,118.3,192.9,5.8,1069.2,754.3,28.0,58.61
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,25.18
135.0,207.0,161.0,184.168881702529,10.0,917.0,759.0,28.0,55.55
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,30.65
194.7,0.0,125.2,183.4,9.9,998.0,903.6,28.0,21.29
425.0,106.3,0.0,151.4,18.574527307106468,936.0,803.7,30.90196326885841,66.78
194.7,0.0,100.5,170.2,7.5,1006.4,902.8731893057954,14.0,18.42
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,24.34
204.21494197395936,0.0,124.8,159.0,7.8,1085.4,799.5,100.0,44.86
198.6,137.2,0.0,192.0,0.0,970.4,840.5,28.0,73.7
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,39.3
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3.0,13.62
339.2,0.0,0.0,192.9,0.0,1043.6,754.3,90.0,33.42
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,14.0,25.89
251.4,0.0,118.3,188.5,4.1,1028.4,757.7,100.0,55.6
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,365.0,51.04
333.0,0.0,0.0,192.0,0.0,931.2,842.6,360.0,41.24
424.0,22.0,132.0,178.0,8.9,869.0,812.0,28.0,66.82
238.1,316.1,0.0,185.7,10.3,927.4,689.3,28.0,38.21
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28.0,18.13
154.0,17.5,174.0,193.0,15.0,967.0,633.0,7.0,19.54
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,17.44
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,37.68
233.8,0.0,94.6,195.07944431809665,4.6,947.0,852.2,56.65447793212065,79.99
374.3,189.0,0.0,169.51532526610094,10.1,926.1,756.7,28.0,56.14
362.6,189.0,0.0,164.9,11.0,944.7,712.2,3.0,6.47
250.0,0.0,95.7,187.4,5.5,956.9,861.2,100.0,41.89
255.0,0.0,62.1639130538863,185.7,0.0,1055.0,744.3,7.0,71.7
387.0,0.0,0.0,157.9,13.9,938.2,845.0,14.0,38.56
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100.0,52.43
210.7,298.72076271819986,0.0,185.7,0.0,977.0,689.3,7.0,25.61
149.0,236.0,0.0,176.0,12.0,846.0,892.0,28.0,46.93
212.0,0.0,121.6,161.9,7.8,1076.2,799.5,14.0,24.34
272.8,0.0,118.3,209.7,5.8,1012.4,829.5,28.0,24.4
150.0,0.0,0.0,182.0,0.0,1090.8437009926033,774.0,28.0,24.28
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,36.8
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,29.79
251.4,0.0,118.3,188.5,5.8,1080.8,753.5,3.0,9.99
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,14.0,24.58
491.0,26.0,0.0,201.0,3.9,967.0,699.0,28.0,29.16
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,40.93
218.9,0.0,124.1,158.5,11.3,1078.7,798.6623923986089,56.0,42.55
251.4,0.0,99.9,146.1,12.4,1006.0,899.8,100.0,56.06
149.0,139.7,0.0,178.0,12.8,920.0,920.0,28.0,38.5
233.8,0.0,94.1,197.9,4.5,946.8,852.2,100.0,54.6
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,29.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,35.36
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,10.09
202.0,141.0,106.0,191.0,13.0,943.0,695.0,28.0,36.94
318.8,212.5,0.0,155.7,14.3,852.1,781.5,35.39051794921775,71.3
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,41.3
181.9,206.73534060999955,0.0,189.4285478044519,0.0,964.5301379389533,714.3,7.0,41.05
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.24
307.0,0.0,0.0,193.0,0.0,968.0,812.0,123.59226081365875,24.58
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,48.59
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100.0,44.7
305.3,0.0,0.0,203.5,0.0,965.4,631.0,28.0,37.8
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,20.97
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3.0,35.3
212.1,45.2,121.6,170.2,5.7,1059.4,780.1,56.0,53.77
236.0,157.0,0.0,192.0,0.0,972.6,755.8,28.0,25.89
154.8,237.5,0.0,193.3,8.0,877.2,842.6,28.0,22.84
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28.0,31.25
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,72.1
382.0,12.776523003826457,0.0,186.0,0.0,1046.8255407177296,739.0,7.0,15.61
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14.0,24.0
284.0,119.7,0.0,168.1,6.4,895.2,785.5,28.0,7.84
213.7,0.0,174.9,164.9,7.6,1052.3,775.5,56.0,29.93
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,40.71
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,35.23
108.3,140.99137217906969,0.0,203.5,0.0,938.2,849.0,28.0,40.86
350.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,15.42
255.0,0.0,0.0,192.0,0.0,931.2,763.6944023042283,28.0,33.4
300.0,0.0,0.0,203.0,0.0,974.0,775.0,3.0,15.42
339.2,0.0,0.0,185.7,0.0,1069.2,759.4394524523047,28.0,26.74
323.7,282.8,0.0,183.8,7.5,942.7,659.9,7.0,34.49
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28.0,68.5
296.0,0.0,0.0,192.0,0.0,1083.0,769.0,90.0,43.7
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,6.47
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,49.9
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3.0,28.6
158.8,238.7,0.0,185.7,0.0,1118.8,789.3,28.0,32.85
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7.0,14.2
310.0,0.0,0.0,192.00000000000003,0.0,970.0,850.0,28.0,25.18
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,37.27
252.5,0.0,0.0,185.2936532177228,0.0,1111.6,784.3,14.0,25.42
298.2,25.85404977092473,107.0,209.7,11.1,879.6,744.2,7.0,15.61
446.0,24.0,79.0,167.82784663853863,11.6,967.0,712.0,28.0,55.02
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56.0,28.63
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,38.5
252.3,0.0,0.0,198.6,0.0,1098.0250285915781,784.3,28.0,49.2
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,37.43
139.9,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,33.01
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3.0,50.94
425.0,106.3,0.0,151.4,18.6,936.0,804.9172525970656,28.0,66.7
284.0,15.0,0.0,179.0,5.5,882.0,790.0,28.0,56.85
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,26.26
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,8.49
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,28.94
116.0,173.0,0.0,192.0,0.0,909.8,891.9,180.0,32.05
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100.0,50.08
200.0,133.0,0.0,192.0,0.0,978.4,825.5,17.341243371900973,6.88
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,14.54
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,47.1
212.1,0.0,121.6,175.75401761365904,5.7,1057.6,779.3,100.0,25.48
236.84777968603598,0.0,128.6,175.5,7.8,1006.3,746.6,100.0,41.3
255.0,0.0,0.0,192.0,0.0,889.8,945.0,180.0,24.99
339.0,0.0,0.0,186.0,0.0,1069.0,754.0,28.0,35.23
393.0,0.0,0.0,192.0,0.0,940.6,817.0,180.0,36.3
349.6617181188573,0.0,18.214675187442584,185.7,0.0,1111.6,749.1,28.0,43.38
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,48.59
349.0,0.0,0.0,192.0,0.0,1047.0,806.2,56.29590348313868,33.42
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,22.44
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,24.45
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,26.32
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,47.81
251.8,0.0,0.0,146.1,6.380320436257836,1006.0,899.8,56.0,69.3
238.1,0.0,0.0,186.7,4.5,947.0,839.2,28.0,40.15
376.0,0.0,100.4,214.6,7.8,1003.5,762.4,28.0,49.2
289.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,35.1
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,33.0
149.0,118.0,116.0,183.0,7.0,953.0,780.0,28.0,26.86
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,19.11
147.8,175.1,0.0,167.0,5.767582777230014,1000.0,828.5,28.0,56.14
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14.000000000000004,26.15
236.0,0.0,0.0,191.0,0.0,968.0,846.0,28.0,40.93
289.0,0.0,0.0,192.0,0.0,913.2,895.3,161.60667318318102,44.87
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,45.08
359.0,19.0,141.0,167.0,10.9,942.0,665.0,28.0,66.82
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,12.47
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28.0,30.12
167.0,189.0,167.0,164.9,15.0,944.7,729.2516904908341,28.0,21.07
303.6,139.9,0.0,213.5,6.2,895.5,679.3644151523961,28.0,50.6
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,30.14
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,53.69
310.0,0.0,0.0,192.0,0.0,879.0,815.0,7.0,14.6
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,39.3
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,23.52
144.0,117.64562598653167,106.0,178.0,7.0,941.0,774.0,28.0,72.1
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.0
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,55.26
331.0,0.0,0.0,192.00000000000003,0.0,978.0,825.0,28.0,32.4
397.0,42.2,78.3,185.7,12.070124864048621,940.6520822786049,734.3,56.0,70.7
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,56.1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,365.0,37.23
309.9,209.4,0.0,182.1066269372157,0.0,935.4,781.2,7.0,44.28
166.03063778325577,128.5,132.1,175.5,8.1,1005.8,746.6,7.0,22.5
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,65.91
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,52.83
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,40.15
313.3,0.0,0.0,175.5,8.6,1037.9253422063182,611.8,28.0,34.68
252.3,0.0,98.8,146.3,14.2,987.8,889.0,7.0,19.69
212.6,0.0,100.4,159.4,8.7,1003.8,903.8,33.397475992796544,53.1
360.0417959129171,26.0,123.0,210.0,8.475722950211193,801.0,792.0,3.0,33.4
290.4,0.0,96.2,166.21034678191054,9.4,961.2,865.0,3.0,19.11
135.0,207.0,152.0,199.0,7.0,847.0,739.0,28.0,21.97
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,46.23
385.0,36.020397405417825,136.0,158.0,20.0,903.0,768.0,28.0,38.46
251.8,0.0,99.9,146.24491954407054,12.4,1006.0,899.8,56.0,53.96
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,39.27
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,55.25
304.0,76.0,0.0,228.0,0.0,932.0,670.0,14.0,21.07
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28.0,56.81
374.3,189.2,0.0,170.1,10.1,926.1,756.7,28.0,62.05
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,90.0,49.97
310.0,0.0,0.0,203.0,0.0,974.0,759.0,28.0,36.56
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56.0,36.99
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28.0,74.5
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,39.4
220.8,147.2,0.0,185.0,0.0,1053.8044285377896,744.3,24.905753936123197,26.23
321.0,0.0,0.0,182.0,7.0,870.0,780.0,28.0,62.94
295.7,0.0,95.6,171.5,5.5,1041.6,871.9,12.82026782453932,13.71
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,61.79516483424335,38.22
158.0,177.0,0.0,174.0,22.0,1001.9,784.3,28.0,55.55
250.0,0.0,95.7,187.4,5.5,956.9,861.2,5.1606708470638,12.64
251.4751841528251,0.0,118.3,188.5,6.4,1028.4,757.7,14.0,22.63
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,31.18
233.8,0.0,94.6,197.9,4.6,947.0,852.2,14.0,25.97
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100.0,55.16
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,57.22
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,33.0
388.6,0.0,97.4,157.9,8.4,978.4,825.5,28.0,33.01
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,21.07
326.0,0.0,0.0,199.0,11.0,801.0,792.0,18.65001890608535,38.07
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100.0,63.53
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,26.14
213.8,0.0,174.2,154.77089102577202,11.7,1052.3,781.2,7.0,23.74
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,40.29
150.7,0.0,185.3,166.7,16.5,1074.5,678.0,28.0,15.57
139.6,209.4,0.0,192.0,0.0,1018.1140074106241,724.3,90.0,59.76
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.14
250.2,0.0,100.5,170.2,7.5,998.0,901.8,28.0,34.57
238.1,0.0,125.2,164.8,8.9,1001.9,798.9,3.0,13.52
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28.0,27.68
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,30.88
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,15.58
300.0,0.0,0.0,178.0,3.1130705422237015,1000.0,822.0,28.0,21.26
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,48.7
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,365.0,52.83
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,42.03
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,50.94
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,32.04
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28.0,47.28
425.0,106.3,0.0,153.5,16.5,882.1,887.1,12.052331467257279,43.7
238.2,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,37.17
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,52.91
236.0,0.0,0.0,194.0,0.0,965.2295105586682,885.0,3.0,9.13
397.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,36.8
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,35.96
146.0,173.0,0.0,193.0,3.0,986.0,817.0,28.0,37.42
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3.0,14.4
166.8,0.0,125.2,143.3,12.1,987.8,889.0,28.0,44.39
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,19.77
167.0,75.4,167.0,164.0,7.8,1007.3,770.1,28.0,61.86
218.2,54.6,123.8,140.8,10.9,926.1,746.6,56.0,44.52
313.3,0.0,113.0,178.5,5.2,867.2,824.0,28.0,50.51
